95,6.09E-02,-6.86E-02
96,7.33E-02,-8.71E-02
97,8.84E-02,-0.11103
98,0.10756,-0.14283
99,0.1325,-0.18627
100,0.16649,-0.24787
101,0.21478,-0.33974
102,0.28827,-0.48602
103,0.41066,-0.74157
104,0.64349,-1.255
105,1.1943,-2.5617
106,3.2069,-8.0679
107,-397.71,-52.254
108,27.92,-41.939
109,2.0968,-4.6351
110,0.65703,-1.6555
111,0.28962,-0.81117
112,0.14874,-0.46109
113,8.28E-02,-0.28466
114,4.81E-02,-0.1845
115,2.85E-02,-0.12295
116,1.69E-02,-8.30E-02
117,9.79E-03,-5.58E-02
118,5.53E-03,-3.73E-02
119,2.94E-03,-2.42E-02
120,1.42E-03,-1.50E-02
121,5.89E-04,-8.65E-03
122,1.83E-04,-4.37E-03
123,2.66E-05,-1.71E-03
124,-3.51E-06,-3.33E-04
125,-4.21E-07,-1.16E-05
126,-3.63E-05,-5.78E-04
127,-1.70E-04,-1.91E-03
128,-4.53E-04,-3.93E-03
129,-9.32E-04,-6.57E-03
130,-1.65E-03,-9.80E-03
131,-2.66E-03,-1.36E-02
132,-3.99E-03,-1.79E-02
133,-5.71E-03,-2.28E-02
134,-7.86E-03,-2.83E-02
135,-1.05E-02,-3.43E-02
136,-1.37E-02,-4.09E-02
137,-1.75E-02,-4.81E-02
138,-2.21E-02,-5.60E-02
139,-2.74E-02,-6.45E-02
140,-3.36E-02,-7.38E-02
141,-4.09E-02,-8.39E-02
142,-4.94E-02,-9.48E-02
143,-5.92E-02,-0.1067
144,-7.05E-02,-0.11958
145,-8.35E-02,-0.13355
146,-9.85E-02,-0.14873
147,-0.11578,-0.16522
148,-0.13569,-0.18317
149,-0.15861,-0.20272
150,-0.18504,-0.22404
151,-0.21551,-0.24734
152,-0.25073,-0.27282
153,-0.29148,-0.30076
154,-0.33873,-0.33145
155,-0.39367,-0.36524
156,-0.45772,-0.40253
157,-0.53269,-0.44383
158,-0.6187,-0.48781
159,-0.72366,-0.54001
160,-0.84643,-0.597
161,-0.99247,-0.66081
162,-1.1673,-0.73264
163,-1.378,-0.8139
164,-1.6339,-0.9063
165,-1.9473,-1.012
166,-2.3348,-1.1337
167,-2.8193,-1.2749
168,-3.4328,-1.4402
169,-4.2211,-1.6355
170,-5.2519,-1.869
171,-6.6279,-2.1521
172,-8.5112,-2.5008
173,-11.17,-2.939
174,-15.073,-3.503
175,-21.105,-4.2511
176,-31.113,-5.2811
177,-49.557,-6.759
178,-90.053,-8.8946
179,-218.77,-9.8548
180,-2739.8,1617
181,471.39,45.011
182,359.94,10.67
183,509.45,-14.32
184,-4962.1,-3372.7
185,-300.51,5.7315
186,-134.22,8.9332
187,-80.895,8.3086
188,-55.779,7.5874
189,-41.618,7.009
190,-32.731,6.5658
191,-26.739,6.2293
192,-22.484,5.9759
193,-19.344,5.7884
194,-16.954,5.6551
195,-15.092,5.5675
196,-13.612,5.5203
197,-12.42,5.51
198,-11.446,5.535
199,-10.645,5.595
200,-9.9805,5.6913
201,-9.4284,5.8266
202,-8.9693,6.0057
203,-8.5888,6.2354
204,-8.2757,6.5257
205,-8.021,6.8909
206,-7.8167,7.3519
207,-7.6521,7.936
208,-7.5208,8.6967
209,-7.3966,9.6973
210,-7.2369,11.053
211,-6.9403,12.948
212,-6.2555,15.69
213,-4.5186,19.745
214,4.96E-02,25.479
215,11.287,31.114
216,30.87,28.612
217,56.97,15.985
218,-158.52,9.0995
219,-10.318,3.0825
220,-2.1624,1.029
221,-0.41792,0.25994
222,-2.84E-02,2.13E-02
223,-1.85E-02,1.61E-02
224,-0.11907,0.11721
225,-0.24333,0.26719
226,-0.36175,0.43889
227,-0.46479,0.61932
228,-0.55029,0.80236
229,-0.61876,0.98532
230,-0.67157,1.1673
231,-0.71022,1.3484
