442,-3.4302,9.2115
443,-2.3337,9.5397
444,-1.212,9.6882
445,-0.1026,9.6617
446,0.96146,9.4733
447,1.9533,9.1426
448,2.8531,8.693
449,3.6481,8.1497
450,4.3322,7.5373
451,4.9045,6.8789
452,5.3687,6.1949
453,5.7312,5.5023
454,6.0006,4.8152
455,6.1863,4.1444
456,6.2984,3.498
457,6.3464,2.8816
458,6.3396,2.299
459,6.2864,1.7522
460,6.1945,1.2421
461,6.0706,0.76866
462,5.9206,0.33113
463,5.7495,-7.17E-02
464,5.5619,-0.44139
465,5.3613,-0.77965
466,5.1508,-1.0883
467,4.9333,-1.3692
468,4.7107,-1.6241
469,4.485,-1.8549
470,4.2576,-2.0632
471,4.0299,-2.2505
472,3.8027,-2.4185
473,3.5771,-2.5685
474,3.3535,-2.7018
475,3.1327,-2.8195
476,2.9151,-2.9229
477,2.7009,-3.0129
478,2.4907,-3.0904
479,2.2845,-3.1564
480,2.0826,-3.2116
481,1.8851,-3.2569
482,1.6922,-3.2929
483,1.504,-3.3203
484,1.3206,-3.3397
485,1.142,-3.3519
486,0.96825,-3.3572
487,0.79937,-3.3565
488,0.63537,-3.3501
489,0.4762,-3.3387
490,0.32182,-3.3228
491,0.17211,-3.303
492,2.69E-02,-3.2799
493,-0.11387,-3.254
494,-0.2506,-3.2259
495,-0.38356,-3.1962
496,-0.51318,-3.1654
497,-0.63997,-3.1341
498,-0.76456,-3.1028
499,-0.88773,-3.072
500,-1.0104,-3.0419
